"property_id"|"AG"|"CP"|"DCK"|"DCK2"|"DCKC"|"ENC"|"GAR"|"LA"|"LA1"|"LA2"|"OP"|"OP2"|"OPP"|"PA"|"PAC"|"PTO"|"RMS"|"RSH"|"RSW"|"SPA"|"UTL"|"UTL2"|"WD"|"WDD"|"year_built"|"acres"|"eff_front"|"eff_depth"|"value"
1203|404|0|0|0|0|0|0|1592|0|0|42|0|0|0|0|0|0|0|0|0|0|0|0|0|1987|0.1066|43|108|166140
1204|0|0|0|0|0|0|441|888|0|848|36|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1172|46|111|192690
1205|299|0|0|0|0|0|0|689|0|840|20|0|0|96|0|0|1|0|0|0|0|0|0|0|1986|0.1081|44|107|158950
1206|440|0|0|0|300|0|0|1703|0|0|25|0|0|0|200|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|180460
1207|437|0|0|0|0|0|0|1519|0|0|30|0|0|50|0|0|0|0|0|0|0|0|0|0|1986|0.1066|43|108|162160
1208|200|0|0|0|0|0|0|1287|0|0|24|0|0|0|60|0|0|0|0|0|0|0|0|0|1986|0.1066|43|108|143820
1209|460|0|0|0|0|0|0|1459|0|0|25|0|0|60|0|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|158670
1210|480|0|0|0|0|0|0|1218|0|0|72|0|0|96|0|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|144150
1211|440|0|0|0|0|0|0|1723|0|0|25|0|0|0|128|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|176360
1212|460|0|0|0|0|0|0|1449|0|0|25|0|0|0|200|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|160330
1213|294|0|252|0|0|0|0|756|0|756|16|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.1066|43|108|155670
1214|280|0|0|0|0|0|0|1051|0|0|65|0|0|280|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|130540
1215|460|0|0|0|0|0|0|950|0|583|25|0|0|0|144|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|161800
1216|280|0|0|0|0|0|0|1282|0|0|68|0|0|0|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|144880
1217|460|0|0|0|0|0|0|1449|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|157730
1218|460|0|0|0|0|0|0|950|0|873|70|0|0|80|0|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|176390
1219|440|0|0|0|0|0|0|1713|0|0|25|0|0|80|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|179440
1220|440|0|0|0|0|0|0|1068|0|828|30|0|0|0|0|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|181910
1221|460|0|0|0|0|0|0|1449|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|157730
1222|460|0|0|0|0|0|0|950|0|583|70|0|0|0|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|160490
1223|440|0|0|0|0|0|0|1250|0|0|72|0|0|0|0|0|0|0|0|0|0|0|0|0|1985|0.1066|43|108|145240
1224|460|0|128|0|0|0|0|1449|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|159480
1225|457|0|0|0|0|0|0|1840|0|0|57|0|0|112|0|0|0|0|0|0|0|0|0|0|1986|0.1066|43|108|183100
1226|200|0|0|0|0|0|0|1256|0|0|24|0|0|60|0|0|0|0|0|0|0|0|0|0|1986|0.1066|43|108|141190
1227|460|0|0|0|0|0|0|1449|0|0|25|0|0|120|0|0|0|0|0|0|0|0|0|0|1984|0.1066|43|108|160530
1228|382|0|0|0|0|0|0|1588|0|0|28|0|0|90|0|0|0|0|0|0|0|0|0|0|1986|0.0906|42|94|159430
1229|400|0|0|0|0|0|0|1562|0|0|89|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.097|0|0|183650
1230|200|0|0|0|0|0|0|1256|0|0|24|0|0|0|60|0|0|0|0|0|0|0|0|0|1986|0.097|44|96|140830
1231|420|0|0|0|0|0|0|1354.7|0|0|94.3|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.0961|0|0|178030
1232|324|0|0|0|0|0|0|1169|0|0|52|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.097|44|96|152420
1233|407.5|0|0|0|0|0|0|1647|0|0|64|0|0|0|0|0|0|0|0|0|0|0|0|0|1989|0.097|44|96|173990
1234|418|0|0|0|0|0|0|1577|0|0|35|0|0|154|0|0|0|0|0|0|0|0|0|0|1988|0.097|44|96|165050
1235|200|0|0|0|0|0|0|1277|0|0|24|0|0|0|60|0|0|0|0|0|0|0|0|0|1986|0.097|44|96|142210
1236|399|0|0|0|0|0|0|816|0|885|45|0|0|80|0|0|0|0|450|0|0|0|0|0|1986|0.097|44|96|189100
1237|400|0|0|0|0|0|0|926.5|0|898|28|0|0|0|38.5|0|0|0|0|0|0|0|0|0|1987|0.097|44|96|174240
1238|200|0|336|0|0|0|0|1256|21|0|84|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.097|44|96|144970
1239|460|0|0|0|0|0|0|1491|0|0|30|0|0|50|0|0|0|0|0|0|0|0|0|0|1986|0.097|44|96|158660
1240|380|0|80|0|0|0|0|1346|0|1339|30|0|0|0|0|0|0|0|0|0|0|0|0|0|1988|0.098|44|97|219600
1241|404|0|0|0|0|0|0|1703|0|0|30|0|0|0|0|0|1|0|0|0|0|0|0|0|1988|0.098|44|97|172090
1242|417|0|0|0|0|0|0|872.5|0|900|27.5|0|0|143|0|0|0|0|0|0|0|0|0|0|1987|0.098|44|97|171760
1243|200|0|0|0|0|0|0|1256|21|0|24|0|0|60|0|0|0|0|0|0|0|0|0|0|1986|0.098|44|97|141690
1244|460|0|0|0|0|0|0|1519|0|0|30|0|0|50|0|0|0|0|0|0|0|0|0|0|1986|0.099|44|98|161700
1245|320|0|0|0|0|0|0|1051|0|0|65|0|0|60|0|0|0|0|0|0|0|0|0|0|1985|0.099|44|98|129510
1246|380|0|0|0|0|0|0|1358|0|1418|90|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.099|44|98|216370
1247|460|0|0|0|0|0|0|1449|0|0|25|0|0|60|0|0|0|0|0|0|0|0|0|0|1985|0.099|44|98|151260
1248|460|0|0|0|0|0|0|1698|0|0|120|0|0|60|0|0|0|0|0|0|0|0|0|0|1985|0.099|44|98|169140
1249|0|0|216|0|0|0|0|1456|0|0|64|0|0|140|0|0|0|0|0|0|0|0|0|0|1986|0.0935|42|97|146550
1250|364|0|0|0|0|0|0|1330|0|0|28|0|0|0|0|0|0|0|0|0|0|0|0|0|2004|0.1056|50|92|181980
1251|0|0|0|0|0|0|441|888|0|848|36|0|0|0|0|0|0|0|0|0|0|0|0|0|1995|0.1091|54|88|192650
1252|399|0|0|0|0|0|0|2056|0|0|35|0|0|200|0|0|0|0|0|0|0|0|0|0|1991|0.1584|100|138|235420
1253|513|0|128|0|0|0|0|1041|0|1041|18|0|0|0|0|0|0|120|0|0|0|0|0|0|1990|0.1473|93|138|226810
1254|502.5|0|0|0|0|0|0|1470.5|0|1215|35|0|0|80|0|0|0|0|0|0|0|0|0|0|1988|0.1061|70|132|228700
1255|484|0|0|0|0|0|0|1726|0|0|71|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1061|70|132|204310
1256|391|0|0|0|0|0|0|1173|0|1178|228|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.1125|49|100|230510
1257|360|0|0|0|0|0|0|1391|0|360|21|0|0|110.5|0|0|0|0|0|0|0|0|0|0|1988|0.104|44|103|171280
1258|423|0|607|0|0|0|0|1364|0|0|43|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.104|44|103|175250
1259|399|0|0|0|0|0|0|846|0|1168|32|0|0|0|0|0|0|0|0|0|0|0|0|0|1987|0.1358|58|102|187620
1260|447|0|0|0|0|0|0|1387|0|1413|78|0|0|150|0|0|0|0|0|0|0|0|0|0|1989|0.1286|56|100|229060
1261|372|0|0|0|0|0|0|1657.5|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.103|44|102|194870
1262|361|0|0|0|0|0|0|1864|0|0|96|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.103|44|102|204730
1263|397|0|0|0|0|0|0|1709|0|0|68|0|0|242|0|0|0|0|0|0|0|0|0|0|1989|0.103|44|102|176580
1264|352|0|0|0|0|0|0|1412|0|1110|36|0|0|248|240|0|1|0|0|0|0|0|0|0|1988|0.1333|88|132|227750
1265|397|0|0|0|0|0|0|1709|0|0|68|0|0|0|242|0|0|0|0|0|0|0|0|0|1988|0.1061|70|132|184050
1266|520|0|0|0|0|0|0|926.5|0|1205|106.5|0|0|0|0|0|0|0|0|0|0|0|0|0|1988|0.1473|93|138|204620
1267|380|0|0|0|0|0|0|1829|0|1346|90|0|0|0|80|0|0|0|0|0|0|0|0|0|1988|0.2135|0|0|254990
1268|404|0|0|0|0|0|0|1623|0|0|42|0|0|299|0|0|0|0|448|1|0|0|0|0|1988|0.1|44|99|194810
1269|399|0|0|0|0|0|0|846|0|1168|32|0|0|184|0|0|0|0|0|0|0|0|0|0|1988|0.1271|82|135|191430
1270|400|0|0|0|0|0|0|1600|0|0|280|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.0977|43|100|173520
1271|383|0|0|0|0|0|0|922|0|1220|60|0|0|0|224|0|0|0|0|0|0|0|0|0|1993|0.1148|50|100|215910
1272|399|0|0|0|0|0|0|1622|0|0|40|0|0|132|0|0|0|0|0|0|0|0|0|0|1993|0.1148|50|100|194730
1273|400|0|0|0|0|0|0|1761|0|0|18|0|0|36|0|0|0|0|0|0|0|0|0|0|1993|0.1159|50|101|204070
1274|399|0|0|0|0|0|0|1584|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1148|50|100|185470
1275|457|0|0|0|0|0|0|1832|0|0|24|0|0|121|0|0|0|0|0|0|0|0|0|0|1994|0.1206|51|103|211140
1276|400|0|211.5|0|0|0|0|1637|0|0|47.5|0|0|136.5|0|0|0|0|0|0|0|0|0|0|1993|0.1194|51|102|199000
1277|380|0|332|0|0|0|0|1633|0|0|105|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1171|50|102|196290
1278|400|0|0|0|0|0|0|1596|0|820|100|0|0|100|0|0|0|0|0|0|0|0|0|0|1990|0.1171|50|102|236420
1279|399|0|100|0|0|0|0|2002|0|0|30|0|0|190|0|0|0|0|0|0|0|0|0|0|1991|0.1171|50|102|216380
1280|360|0|0|0|0|0|0|1615|0|0|262|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1171|50|102|196390
1281|378|0|0|0|0|0|0|2113|0|0|30|0|0|264|0|0|0|0|0|0|0|0|0|0|1991|0.1171|50|102|230000
1282|440|0|0|0|0|0|0|1207|0|609|40|0|0|165|0|0|0|0|0|0|0|0|0|0|1990|0.1171|50|102|198920
1283|0|0|0|0|0|0|441|918|0|851|24|0|0|120|0|0|0|0|0|0|0|0|0|0|1994|0.1136|50|99|195680
1284|399|0|288|0|0|0|0|855|0|1014|48|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1314|59|97|208570
1285|420|0|0|0|0|0|0|1778|0|0|17|0|0|143|0|0|0|0|0|0|0|0|0|0|1990|0.125|55|99|206970
1286|440|0|0|0|0|0|0|2097|0|0|16|0|0|0|170|0|0|0|0|0|0|0|0|0|1990|0.1288|55|102|225640
1287|400|0|160|0|0|0|0|1761|0|0|18|0|0|0|0|0|1|0|0|0|0|0|0|0|1992|0.1171|50|102|200520
1288|380|0|0|0|0|0|0|1734|0|0|238|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1147|49|102|204800
1289|400|0|0|0|0|0|0|1743|0|0|18|0|0|120|0|0|0|0|0|0|0|0|0|0|1991|0.1147|49|102|180680
1290|380|0|0|0|0|0|0|1986|0|0|54|0|0|171|0|0|0|0|0|0|0|0|0|0|1992|0.1147|49|102|214720
1291|457|0|0|0|0|0|0|1832|0|0|24|0|0|121|0|0|0|0|0|0|0|0|0|0|1994|0.1147|49|102|210650
1292|400|0|0|0|0|0|0|1494|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1147|49|102|178970
1293|399|0|0|0|0|0|0|1542|0|0|40|0|0|120|0|0|0|0|0|0|0|0|0|0|1991|0.1147|49|102|188750
1294|379|0|0|0|0|0|0|1407.5|0|0|173|0|0|57.5|0|0|0|0|0|0|0|0|0|0|1992|0.1147|49|102|174920
1295|380|0|0|0|0|0|0|855|0|1026|172|0|0|0|0|0|0|0|0|0|18|0|0|0|1992|0.1241|53|102|202950
1296|420|0|0|0|0|0|0|2030|0|0|30|0|0|130|0|0|0|0|0|0|0|0|0|0|1991|0.1241|53|102|218640
1297|391|0|0|0|0|0|0|1158|0|1033|26|0|0|153|0|0|0|0|0|0|0|0|0|0|1992|0.1241|53|102|219910
1298|440|0|0|0|0|154|0|1723|0|0|18|0|0|0|66|0|0|0|0|0|0|0|0|0|1992|0.1241|53|102|207490
1299|457|0|64|0|0|0|0|1832|0|0|145|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1241|53|102|208050
1300|0|0|0|0|0|0|441|1054|0|863|25|0|0|120|0|0|0|0|0|0|0|0|0|0|1994|0.099|44|98|203510
1301|0|0|0|0|0|0|528|870|0|804|300|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1253|62|88|195760
1302|0|0|0|0|0|0|441|757|0|808|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1091|54|88|181480
1303|440|0|0|0|0|0|0|1596|0|1404|81|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1275|55|101|267590
1304|440|0|0|0|0|0|0|1448|0|858|24|0|0|140|0|0|0|0|0|0|0|0|0|0|1991|0.1301|55|103|230690
1305|437|0|152|0|0|0|0|1134|0|1134|21|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1301|55|103|227200
1306|0|0|0|0|0|0|400|1056|0|800|20|0|0|144|0|0|0|0|0|0|0|0|0|0|1995|0.1088|46|103|199840
1307|418|0|463|0|0|0|0|1611|0|0|42|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.0744|72|90|200940
1308|462|0|0|0|0|0|0|870|0|804|120|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.109|50|95|188490
1309|380|0|0|0|0|0|0|1608|0|0|32|0|0|144|0|0|0|0|0|0|0|0|0|0|1991|0.1125|49|100|193080
1310|382|0|0|0|0|0|0|1806|0|0|138|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.1125|49|100|202440
1311|399|0|220|0|0|0|0|1542|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1125|49|100|190510
1312|399|0|152|0|0|0|0|2046|0|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.1125|49|100|219890
1313|437|0|228|0|152|0|0|1134|0|1134|6|0|0|0|0|0|0|0|0|0|0|0|0|60|1990|0.1148|50|100|231450
1314|336|0|0|0|0|0|0|2067|0|0|64|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.13|0|0|196730
1315|0|0|180|0|0|0|441|870|0|804|120|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1452|55|115|195750
1316|0|0|0|0|0|0|441|888|0|848|36|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1388|54|112|195550
1317|0|0|0|0|0|0|528|971|0|900|51|0|0|282|0|0|0|0|0|0|0|0|0|0|1995|0.1157|45|112|201810
1318|457|0|0|0|0|0|0|1832|0|0|20|0|0|121|0|0|0|0|0|0|0|0|0|0|1994|0.1165|43|118|210700
1319|0|0|0|0|0|0|420|870|0|870|120|0|0|0|0|0|0|0|0|0|0|0|0|0|1995|0.1284|47|119|194510
1320|400|0|0|0|0|0|0|1677|0|0|166|0|0|0|0|0|1|0|0|0|0|0|0|0|1992|0.147|61|105|197240
1321|428|0|0|0|0|0|0|1878|0|0|24|0|0|22|0|0|0|0|0|0|0|0|0|0|1989|0.1218|52|102|190700
1322|0|0|0|0|0|0|440|888|0|848|36|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1112|51|95|192960
1323|483|0|0|0|0|0|0|1479|0|840|32|0|0|147|0|0|0|0|0|0|0|0|0|0|1991|0.1019|51|93|240760
1324|418|0|209|0|0|0|0|2039|0|0|23|0|0|0|0|0|0|0|0|0|0|0|0|0|1990|0.1182|104|135|241090
1325|420|0|364|0|0|0|0|1694.5|0|0|117.5|0|0|0|0|0|0|0|0|0|0|0|0|0|1989|0.1271|82|135|185740
1326|418|0|0|0|273|0|0|1611|0|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|1991|0.0909|74|107|203040
1327|460|0|0|0|0|0|0|1367|0|644|20|0|0|152|0|0|0|0|0|0|0|0|0|0|1991|0.0897|73|107|216480
1328|342|0|0|0|0|0|0|992|0|870|70|0|0|238|0|0|1|0|0|0|0|0|0|0|1991|0.1379|66|91|201630
1329|378|0|0|0|0|0|0|1652|0|0|28|0|0|252|0|0|0|0|0|0|0|0|0|0|1991|0.1218|52|102|191960
1330|418|0|0|0|0|0|0|2099|0|0|32|0|0|132|0|0|0|0|0|0|0|0|0|0|1991|0.104|44|103|221530
1331|360|0|0|0|0|0|0|1641|0|0|40|0|0|154.5|0|0|0|0|0|0|0|0|0|0|1993|0.1171|50|102|190220
1332|399|0|0|0|0|0|0|2046|0|0|35|0|0|0|200|0|0|0|0|0|0|0|0|0|1991|0.1111|47|103|220540
1333|440|0|0|0|0|0|0|1365|0|1039|60|0|0|0|168|0|0|0|0|0|0|0|0|0|1993|0.1171|50|102|234990
1334|391|0|0|0|0|0|0|1173|0|1178|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1992|0.1171|50|102|227940
1335|400|0|0|0|0|0|0|1743|0|0|18|0|0|144|0|0|0|0|0|0|0|0|0|0|1993|0.1171|50|102|203430
1336|440|0|0|0|0|0|0|1365|0|1039|60|0|0|168|0|0|0|0|0|0|0|0|0|0|1993|0.1171|50|102|233320
1337|399|0|0|0|0|0|0|1544|0|0|28|0|0|160|0|0|0|0|0|0|0|0|0|0|1991|0.1253|53|103|184420
1338|324|0|0|0|0|0|0|2126|0|0|25|0|0|168|0|0|0|0|588|0|0|0|0|0|1990|0.1325|52|111|250290
1339|407|0|230|0|230|0|0|1647|0|0|78|0|0|0|0|0|0|0|0|0|0|0|0|0|1989|0.1121|44|111|184100
1340|404|0|0|0|0|0|0|1652|0|0|30|0|0|22|0|0|0|0|0|0|0|0|0|0|1987|0.1121|44|111|163880
1341|418|0|0|0|0|0|0|1937|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1987|0.1121|44|111|187810
1342|423|0|0|0|0|0|0|1464.5|0|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|1987|0.1121|44|111|158760
1343|457|0|0|0|0|0|0|1832|0|0|53|0|0|152|0|0|0|0|0|0|0|0|0|0|1994|0.1121|44|111|211090
1344|372|0|0|0|0|0|0|1588|0|0|118|0|0|72|0|0|0|0|0|0|0|0|0|0|1988|0.1121|44|111|167340
1345|444|0|0|0|0|180|0|1738|0|0|40|0|0|0|0|0|0|120|0|0|0|0|0|0|1988|0.1121|44|111|186300
1346|423|0|250|0|0|0|0|1464.5|0|0|35|0|0|0|0|0|1|0|0|0|0|0|0|0|1987|0.1121|44|111|161260
1347|392|0|0|0|0|0|0|1688|0|0|240|0|0|0|0|0|1|0|0|0|0|0|0|0|1988|0.1121|44|111|175000
1348|457|0|121|0|0|0|0|1832|0|0|164|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.1096|43|111|213520
1349|372|0|0|0|0|0|0|1588|0|0|118|0|0|0|160|0|0|0|0|0|0|0|0|0|1987|0.1198|47|111|169850
1350|390|0|0|0|0|0|0|1271|0|959|20|0|0|0|0|0|0|0|0|0|30|0|0|0|1991|0.13|51|111|222800
1351|418|0|0|0|0|0|0|2039|0|0|23|0|0|209|0|0|1|0|0|0|0|0|0|0|1990|0.1325|52|111|229150
1352|420|0|0|0|0|0|0|2048|0|0|30|0|0|132|0|0|0|0|0|0|0|0|0|0|1990|0.1325|52|111|226990
1353|418|0|0|0|0|0|0|2099|0|0|32|0|0|132|0|0|0|0|0|0|0|0|0|0|1991|0.1402|55|111|231300
1354|418|0|156|0|0|0|0|1212|0|0|36|0|0|0|0|0|1|0|0|0|0|0|64|0|1990|0.1402|55|111|164640
1355|399|0|0|0|0|0|0|1771|0|0|30|0|0|0|392|0|0|0|0|0|0|0|0|0|2003|0.1456|61|104|215620
1356|400|0|0|0|0|0|0|852|0|1181|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1994|0.1348|57|103|201470
1357|400|0|0|0|0|0|0|900|0|1116|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.1348|57|103|200720
1358|357|0|0|0|0|0|0|1351|0|0|12|0|0|300|0|0|0|0|0|0|0|0|0|0|1999|0.1584|67|103|175820
1359|399|0|0|0|0|0|0|1856|0|0|136|0|0|0|0|0|0|0|0|0|0|0|0|0|1998|0.1348|57|103|209350
1360|400|0|0|0|0|0|0|1400|0|1095|32|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.1353|0|0|238680
1361|399|0|120|0|0|0|0|1771|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|2002|0.135|0|0|211790
1362|374|0|0|0|0|0|0|1644|0|0|120|0|0|0|0|0|0|0|0|0|0|0|0|0|2003|0.1348|0|0|203580
1363|399|0|0|0|0|0|0|1457|0|0|16|0|0|128|0|0|0|0|0|0|0|0|0|0|2003|0.1345|0|0|188770
1364|399|0|0|0|0|0|0|1771|0|0|30|0|0|0|400|0|0|0|0|0|0|0|0|0|2002|0.1342|0|0|215350
1365|438|0|0|0|0|0|0|1242|0|1691|192|0|0|90|0|0|0|0|0|0|0|0|0|0|2003|0.134|0|0|270020
1366|374|0|0|0|0|0|0|1644|0|0|159|0|0|100|0|0|0|0|0|0|0|0|0|0|2003|0.1337|0|0|204520
1367|399|0|0|0|0|0|0|1771|0|0|30|0|0|120|0|0|0|0|0|0|0|0|0|0|2003|0.1334|0|0|212430
1368|400|0|0|0|0|0|0|1400|0|1095|32|0|0|120|0|0|0|120|0|0|0|0|0|0|2003|0.137|0|0|246260
1369|418|0|0|0|0|0|0|1331.5|0|1693|48|0|0|102.5|0|0|0|0|0|0|0|0|0|0|1991|0.1653|60|120|263840
1370|444|0|154|0|0|0|0|2312|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1986|0.1791|65|120|241990
1371|418|0|0|0|0|0|0|2130|0|0|50|0|0|150|0|0|0|0|0|0|0|0|0|0|1993|0.1653|60|120|225120
1372|399|0|525|0|0|0|0|2093|0|0|154|0|0|0|0|0|1|0|0|0|0|0|0|0|1991|0.1928|70|120|230000
1373|440|0|0|0|0|0|0|1897|376|0|203|0|0|0|0|0|1|0|0|0|0|0|0|0|1991|0.1791|65|120|239690
1374|440|0|0|0|0|0|0|1438|0|1114|217|0|0|0|0|0|0|120|0|0|0|0|0|0|1990|0.1791|65|120|239460
1375|441|0|0|0|0|0|0|1189|0|1553|14|0|0|450|0|0|0|0|0|0|0|0|0|0|2000|0.2614|55|207|249500
1376|380|0|0|0|0|0|0|1768|0|0|388|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1982|55|157|202580
1377|414|0|0|0|0|0|0|2232|0|0|42|0|0|184|0|0|0|0|0|0|0|0|0|0|1997|0.197|55|156|223170
1378|400|0|0|0|0|0|0|2190|0|0|66|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.197|55|156|220130
1379|380|0|0|0|0|0|0|2134|0|0|68|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.197|55|156|216770
1380|380|0|0|0|0|0|0|1809|0|0|25|0|0|0|528|0|0|0|0|0|0|0|0|0|1999|0.157|57|120|214800
1381|400|0|417|0|0|0|0|912|0|1100|35|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.157|57|120|214390
1382|399|0|532|0|0|0|0|1368|0|1144|40|0|0|0|0|360|0|36|0|0|0|0|0|0|2000|0.157|57|120|243730
1383|434|0|0|0|0|0|0|2222|0|0|42|0|0|84|0|0|0|0|0|0|0|0|0|0|1996|0.157|57|120|230210
1384|462|0|320|0|0|0|0|1757|0|0|402|0|0|0|0|0|1|0|0|0|0|0|0|0|1999|0.157|57|120|213590
1385|441|0|0|0|0|0|0|1189|0|1553|42|0|0|64|0|0|0|0|0|0|0|0|0|0|1999|0.157|57|120|251330
1386|399|0|0|0|0|0|0|1445|0|0|9|0|0|0|112|0|0|0|0|0|0|0|0|0|1998|0.157|57|120|177450
1387|436.5|0|0|0|0|0|0|1195.5|0|1284|25|0|0|120|0|0|0|0|0|0|0|0|0|0|1996|0.157|57|120|229310
1388|380|0|0|0|0|0|0|1765|0|0|30|0|0|64|0|0|0|0|0|0|0|0|0|0|1998|0.157|57|120|201000
1389|400|0|0|0|0|0|0|1848|0|0|52|0|0|160|0|0|1|0|0|0|0|0|0|0|1999|0.1515|55|120|211540
1390|455|0|140|0|0|0|0|1067|0|1281|36|0|0|0|236|0|0|0|0|0|0|0|0|0|1996|0.1515|55|120|226700
1391|400|0|288|0|0|0|0|1456|0|722|30|0|0|96|0|0|1|0|0|0|0|0|0|0|1998|0.1515|55|120|216470
1392|397|0|320|0|0|0|0|2067.5|0|0|16.5|0|0|0|0|0|0|0|0|0|0|0|0|0|1996|0.1528|55|121|221220
1393|414|0|0|0|0|299|0|2232|0|0|42|0|0|0|0|0|0|0|0|0|0|0|0|100|1997|0.1616|55|128|239050
1394|380|0|0|0|0|0|0|2134|0|0|68|0|0|160|0|0|0|0|0|0|0|0|0|0|1996|0.1607|56|125|224710
1395|400|0|200|0|0|0|0|1848|0|0|52|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1452|55|115|212680
1396|420|0|240|0|0|0|0|1044|0|1096|60|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0.1832|70|114|221160
1397|399|0|0|0|0|0|0|1856|0|0|136|0|0|0|0|0|0|0|0|0|0|0|0|0|1998|0.2204|60|160|201910
1398|357|0|0|0|0|0|0|1351|0|0|132|0|0|0|0|0|0|0|0|0|0|0|0|0|1999|0.1584|60|115|176230
1399|398|0|480|0|168|0|0|1789|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|1995|0.1983|72|120|211350
1400|400|0|0|0|0|0|0|1404|0|1112|32|0|0|200|0|0|0|0|0|0|0|0|0|0|2000|0.3041|72|184|240630
1401|409|0|0|0|0|0|0|2366|0|0|213|0|0|72|0|0|0|0|0|0|0|0|0|0|1993|0.2067|0|0|245700
1402|402|0|0|0|0|0|0|2665.5|0|0|62.5|0|0|240|0|0|0|0|0|0|0|0|0|0|1993|0.1832|70|114|260720
1403|409|0|0|0|0|0|0|2531|0|0|453|0|0|0|270|0|0|80|0|0|0|0|0|0|1993|0.1701|65|114|261980
1404|420|0|375|0|0|0|0|2221|0|0|23|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.157|60|114|232520
1405|378|0|0|0|0|0|0|1803|0|0|36|0|0|180|0|0|0|48|0|0|0|0|0|0|1993|0.1556|60|113|202440
1406|400|0|0|0|0|0|0|1517|0|840|75|0|0|178|0|0|0|0|0|0|0|0|0|0|1990|0.2039|80|111|223570
1407|444|0|0|0|0|0|0|2312|0|0|40|0|0|140|0|0|0|0|0|0|0|0|0|0|1986|0.2039|80|111|240060
1408|420|0|0|0|0|99|0|1922|0|0|158|0|0|0|0|0|0|0|0|0|0|0|0|0|1993|0.157|60|114|214250
